review,rating,place_index,sentiment
"Đồ ăn phục_vụ nhanh , món ngon vừa_miệng",5,14,positive
"Phục_vụ tốt , đồ ăn ngon , không_gian mát_mẻ thoáng : 33",5,14,positive
Nhân_viên Bích_Quyên quá là dễ_thương luôn nha ❤ ️ ❤ ️ ❤ ️ ❤ ️,5,14,positive
mình dùng combo gà cay . mà lúc mình nhận là gà bth . không_gian ồn . gà rất nhiều dầu với còn đỏ_hoe chưa chín nữa,1,14,negative
Quán gà rán ngon nhiều món ăn chỗ ngồi rộng_rãi thoải_mái,4,14,positive
Nhân_viên thân_thiện,5,14,positive
Ngon nhân_viên dễ_thương,5,14,positive
"đồ ăn ngon , nhanh , nhân_viên thân_thiện",5,14,positive
đồ ngon có view đẹp,5,14,positive
"nvien dễ_thương , đồ ăn ngon_nhe",5,14,positive
"Gà rán giòn cay ngày 17.11.2024 quá mặn , như nếm muối quá_tay , ăn nhức đầu",1,14,negative
Đồ ăn được . Nhân_viên nhiệt_tình,5,14,positive
"Cơm sống , sượng , khô , nguội . . Đã gọi nhân_viên và đổi cho cơm mới . . K một lời xin_lỗi . Và k có 1 hành_động nào cáo_lỗi như miễn_phí phần ăn đó . Hay tặng phần khác cho KH vui_lòng bỏ_qua . . . KFC đó giờ dịch_vụ tốt . Hãy giữ vững chứ đừng để chất_lượng thụt_lùi vậy .",1,14,negative
"Nhân_viên vui_vẻ , phục_vụ nhanh",5,14,positive
gà rất giòn và nóng_ăn rất ngon nhân_viên rất nhiệt_tình,5,14,positive
Mình hay đến đây ăn . Thức_ăn cũng như bao cửa_hàng khác . Chỉ là nhân_viên không nhiệt_tình xíu thôi chứ không tỏ thái_độ,3,14,neutral
"Phục_vụ ổn , mọi thứ ok ạ",5,14,positive
"Bữa ăn ngon , hợp_lý",5,14,positive
Đồ ăn ngon k gian thoải_mái,5,14,positive
Nhân_viên Ngà phục_vụ rất tốt,5,14,positive
"Đồ ăn ngon , phục_vụ tốt",5,14,positive
Vị_trí dễ tìm nhân_viên thân_thiện,5,14,positive
Đồ ăn ngon pv nhiệt_tình,5,14,positive
"Khá lâu_lắc , các hãng khác như jolibe , popyese , mc donal họ làm rất nhanh , mang_tiếng đồ ăn nhanh mà làm chậm quá khá tệ",1,14,negative
"ngon , rộng_rãi , nhân_viên thân_thiện",5,14,positive
"ngon , thoải_mái , Quỳnh_very good",5,14,positive
"Đồ ăn nguội , gà quay không để trong giấy bạc , canh rong biển thì nhạt_nhẽo như nước_lã . Thái_độ nhân_viên cợt nhã khi mình đã order cơm và bạn báo lại cơm đã hết . Suggest mình đổi khoai_tây chiên . Ủa aloooo ? ? ? ? ? Từ nay vĩnh_biệt KFC",1,14,negative
"Ngon , nhân_viên thân_thiện",5,14,positive
Nv thân thiênn đồ ăn ngon,5,14,positive
"Quán đẹp , sạch_sẽ , nhưng rất ồn_ào",5,14,positive
"Đã ăn 2 lần , ngon",5,14,positive
"Ổn , nhân_viên ok",5,14,positive
"Không_gian thoải_mái , đồ ăn ngon",5,14,positive
"Đồ_ăn nóng , ngon , nhân_viên nhiệt_tình",5,14,positive
"Quán ăn ngon , nhân_viên nhiệt_tình",5,14,positive
"nhân_viên thân_thiện , nhiệt_tình",5,14,positive
"Môi_trường thoải_mái , nhân_viên thân_thiện",5,14,positive
Đồ ăn ngon . Phục_vụ tốt,5,14,positive
"Không_gian rộng_rãi , có phòng riêng , đồ ăn ngon , nv phục_vụ tận_tình , nên đến",5,14,positive
"Trải nghiệm thú_vị , nhân_viên nhiệt_tình vui_vẻ",5,14,positive
"Đồ ăn ngon , nhân_viên nhiệt_tình , đồ ăm ra nhanh , đặt đồ đi về nhanh lắm",5,14,positive
Quan lý thaan thien nong nhiet,5,14,positive
"Ngon , quán sạch_sẽ và thoáng mát",5,14,positive
"Không_gian rộng_rãi , sạch_sẽ , phục_vụ nhanh , nhân_viên thân_thiện",5,14,positive
"Ngon , nv thân_thiện",5,14,positive
hết món đợi quá lâu,1,14,negative
Gà ngon nên ăn nhaaaa,5,14,positive
"Nhân_viên lơ_đãng , ko tập_trung ( nv nữ ngày17 / 1 lúc 13h ) , ... ko tư_vấn khách_hàng trương trình khuyến_mãi buổi trưa , mình gọi phần cơm_nước h cơm trưa tính mình phần cơm 45k , khi đưa đồ ăn thì mình thấy ko có nước , hỏi thì bạn báo là do mình ko gọi phần khuyến_mãi ... mình phải mất thêm 10k để mua nước tổng là 55k trong khi với 44k phần cơm km đã có ly nước_lớn ... ... cần training lại nv , quá tệ ...",1,14,negative
Dịch_vụ nhân_viên tốt,5,14,positive
quán ngon nhân_viên thân thiên,5,14,positive
nhân_viên Quỳnh_thân thiênn tận_tình,5,14,positive
"Một trải nghiệm quá tệ với KFC. Mình đi lúc chiều_tối_ngày 31 / 3 / 2024 , mình gọi 1 phần combo chỉ có gà mì ý và 2 cái bánh trứngmà phải đợi gần 30p , đến khi hỏi lại thì nhân_viên mới bắt_đầu làm dù trong quán không hề đông khách , không hề có 1 lời xin_lỗi hay gì cả . Khi đưa đồ cho khách cũng để khá hời_hợt , khiến cho dĩa mì của mình bị đổ xuống sàn , dù đã đc làm lại 1 dĩa mì khác nhưng trải nghiệm không tốt chút nào . Chắc_chắn sẽ không bao_giờ quay lại lần thứ 2 .",1,14,negative
Món ngon nhân_viên thân_thiện,5,14,positive
"Nhân_viên order thái_độ cực tệ , lời_nói và hành_động tỏ thái_độ không_thể chấp_nhận được ( Nhân_viên order ca 19h 3 / 1 / 2024 ) . Lần đầu và cũng là lần cuối !",1,14,negative
vô_cùng hài_lòng,5,14,positive
nv vui_vẻ,5,14,positive
Đồ ăn ngon nhân_viên thân_thiện,5,14,positive
Nhân_viên phục_vụ tốt,5,14,positive
Sạch_sẽ đồ ăn ngon,5,14,positive
"Đồ ăn ngon , gòn vác nóng . Dịch_vụ chuyên_nghiệp . Bầu_ko khí ấm_áp như giá đình . Đây là địa_chỉ của nhiều trẻ_em thưởng_thức các món ngon và giải_trí",5,14,positive
"Nhân_viên dễ_thương , hay hết gà sớm tầm 21h",4,14,positive
"Máy sửi hoạt_động tốt . Hỏi quản_lý điều_chỉnh lại nhiệt_độ thì được báo hệ_thống sẵn , không chỉnh được !",2,14,negative
"Đồ ăn ngon , nóng",5,14,positive
Phục_vụ tốt và thân_thiện,5,14,positive
Gà ngon,5,14,positive
Bạn Vy và Thư ca tối nhiệt_tình và hòa đồng vui_vẻ mình rất hài_lòng,5,14,positive
"Phục_vụ tốt , nhân_viên thân_thiện",5,14,positive
"Ngon , chu_đáo",5,14,positive
"Nhà_hàng sạch_sẽ , món ăn ngon giá rẻ",5,14,positive
Thật_sự mình cảm_thấy rất thất_vọng về thái_độ nhân_viên ở đây ( nhã ) ở đây ăn noi với khách_hàng cọc cằn thô_lỗ bỏ tiền ra ăn mình như đi ăn_xin thái_độ rất tệ mình có oder combo ăn và tính ngồi ở dưới thì thấy nhân_viên nói_chuyện rất ồn_ào gây ảnh_hưởng tới khách_hàng lên lầu chên thì bàn ghế ngổn ngan chưa được dọn_dẹp từ khách trước đó mặc_dù quán kh đông đồ lấy tương thì hư phải xuống lầu dưới lấy .,1,14,negative
Nhân_viên thân_thiện,5,14,positive
"đồ ăn giao sai , đơn thì lâu , thái_độ phục_vụ tệ , quản_lý thiếu chuyên_nghiệp",1,14,negative
Nv thân_thiện bầu_k khí tốt,5,14,positive
"Ngon , nv thân_thiện",5,14,positive
nv dễ_thương,5,14,positive
Nv ! Thân_thiện,5,14,positive
"service tệ , nhân_viên không chú_trọng tới đơn giao hàng để thiếu đơn",1,14,negative
Thái_độ nhân_viên như cha thiên_hạ . Thái_độ nhân_viên với khách quá tệ .,1,14,negative
Ngon đấy,5,14,positive
tuyệt_vời,5,14,positive
"Ngon , nhanh , nhân_viên thân_thiện",5,14,positive
Bảo khuyến_mãi đủ thứ mà đi chưa lần nào được hưởng khuyến_mãi . Toàn lỡ vào r phải mua luôn chứ dẫn con_nít vào r tội tụi nhỏ .,1,14,negative
Nhân_viên dễ_thương,5,14,positive
Dịch_vụ rất tốt,5,14,positive
đồ ăn ngon,5,14,positive
Nv Nhiệt_tình .,5,14,positive
Phục phụ tốt,5,14,positive
Quán sạch_sẽ,5,14,positive
"nhân_viên cực cực_kì tệ có bạn nv rất dễ_thương hoà_đồng nhưng có 2 bạn nv cụ_thể là 1 nam đeo kính vuông , 1 nữ thân_hình to . Bạn nam nói_chuyện với khách_hàng thì gằng giọng xuống khi khách_hàng hỏi . Mình chứng_kiến cảnh bạn ném đồ ăn cho anh grab . Bạn nữ nói_chuyện với khách thái_độ nhưng đồ ăn kfc luôn ngon",2,14,negative
"Đồ ăn ngon , phục_vụ tốt",5,14,positive
Nv nhiệt_tình,5,14,positive
"Ăn vài lần rồi , nhưng thái_độ nhân_viên ở đây cực tệ , bộ kfc không biết đào_tạo nhân_viên hay sao mà lần nào đến cũng nhận về sự khó_chịu , bực_bội từ nhân_viên ở đây . Yếu_kém ý_thức",1,14,negative
Phục_vụ tốt,5,14,positive
Không đạt vệ_sinh tuy ít khách nhưng không dọn bàn không có_nhân_viên rất đông nhưng khách tự phục_vụ tự dọn . Nói_chung kém,1,14,negative
thức_ăn oke,4,14,positive
Khá nóng khi đi buổi sáng,3,14,neutral
Quán ăn ngon . Gà thơm giòn .,5,14,positive
"Mọi ngày mình đến ăn KFC ở các chi_nhánh khác nhân_viên đều cho password wifi KFC So good và truy_cập rất nhanh , chỉ có chi_nhánh này là không cho mình pasword và bảo mình ngồi chờ kết_nối_mạng KFC Free_Wifi , chờ đến lúc mình ăn xong đi về vẫn không kết_nối được",1,14,negative
"không_gian rộng , cách bài_trí đẹp , món ăn và đồ uống khá ngon , giá_cả tạm ổn , nhân_viên nhiệt_tình vui_vẻ .",5,14,positive
Phục_vụ oki,5,14,positive
nhân_viên thân_thiện,5,14,positive
"Gà ráng ăn_ở ở hệ_thống KFC , ăn ngon , mà cách phục_vụ chưa được tốt lắm , càng ngày_càng đi xuống",3,14,neutral
Đồ ăn ngon,5,14,positive
Phục_vụ bình_thường . Món ăn thì vẫn vậy ko có gì thay_đổi .,3,14,neutral
Dịch_vụ đã bắt_đầu với Nụ cười 😍 và sau đó là Tiếp_nhận nhanh combo Spaghetti của tôi : Ok ; Thịt gà : Giòn và ngon . . Phòng ăn đẹp ở tầng trên với Chế_độ xem phố ( Tôi tin rằng có nhiều không_khí hơn vào ban_đêm ... . chúc ngon_miệng,5,14,positive
"Rất ngon , tôi có ưu_đãi 🫰 🏻",5,14,positive
Kfc không còn tốt như trước nữa . Nhân_viên không háo_hức lắng_nghe khách_hàng và dễ_dàng nói_chuyện với chính họ qua điện_thoại . Sau 1 năm quay lại thì thấy nhân_viên vẫn tệ . Đơn hàng của tôi đến muộn hơn những người khác đến muộn hơn tôi 5 phút .,4,14,positive
Không sao đâu .,5,14,positive
"Tôi đến thăm lúc 9 giờ sáng . Họ chỉ có đồ uống và 1 loại burger , không có gì khác . Không cho tôi lên lầu . Tôi muốn ngồi trên một chiếc ghế vì những chiếc ghế_đẩu ở tầng trệt cực_kỳ khó_chịu . Các nhân_viên rất lịch_sự mặc_dù .",3,14,neutral
"Mình đến đây vào_khoảng 10h sáng , nhân_viên bảo mình ngồi tầng trệt vì chưa bật điều hòa , nếu bạn nhân_viên khác ( đang cắt nhãn ) không nói_chuyện lớn_tiếng với bạn cô ấy ( có_thể là nhân_viên không cùng ca cũng không sao ) . Điều đó thật khó_chịu . Nhưng đồ ăn vẫn ngon : v",4,14,positive
( không chỉ chi_nhánh cụ_thể này ) . Không có chuyển_khoản ngân_hàng có sẵn . Ngay cả bà ngoại bán cafe bên ngoài cũng chấp_nhận thanh_toán bằng chuyển_khoản nhưng công_ty quốc_tế này lại không chấp_nhận chuyển_khoản .,3,14,neutral
Uhhhhhhhhh không biết nữa,5,14,positive
"Nơi này ổn như dịch_vụ , nhưng khi bạn lên lầu thì trời quá nóng và AC không bật . Họ sẽ có nhiều người đến hơn nếu nhiệt_độ không quá nóng .",3,14,neutral
Được rồi,5,14,positive
haha,5,14,positive
Tốt ! !,5,14,positive
Được rồi,5,14,positive
TRÊN,5,14,positive
Tốt,5,14,positive
Được rồi,5,14,positive
"Nơi rộng_rãi và rộng_rãi , thật mát_mẻ và thoải_mái khi nghỉ_ngơi ở đây vào giữa buổi chiều . Điểm dịch_vụ là 8",4,14,positive
"Không ngon , khoai_tây chiên mềm chưa chín đủ nên họ tính thêm tiền . Nước_khoáng trong thực_đơn . Thật xấu_hổ",1,14,negative
Được rồi,5,14,positive
ĐẾN,5,14,positive
Được rồi,5,14,positive
Được rồi,5,14,positive
Tốt,5,14,positive
Cần tập_trung vào sự sạch_sẽ của tầng 1 còn lại mọi thứ đều tốt,5,14,positive
Được rồi,3,14,neutral
Khá bẩn ở tầng trên . Chất_lượng thực_phẩm không nhất_quán .,5,14,positive
Được rồi,3,14,neutral
Được rồi,5,14,positive
Được rồi,5,14,positive
Được rồi,5,14,positive
Tốt,5,14,positive
Tốt,5,14,positive
Được rồi,5,14,positive
Được rồi,5,14,positive
Phải mất rất lâu cho đến khi bữa ăn được phục_vụ .,5,14,positive
"Được rồi , nơi ấm_cúng",5,14,positive
Ngnnnnmmmmnn,5,14,positive
Rất nhiều món ăn ngon khác nhau !,4,14,positive
Được rồi,3,14,neutral
"Gà truyền_thống vừa bở rẹp vừa ngấm dầu . Mình góp_ý thì nhân_viên và quản_lý đều nói gà truyền_thống là như_vậy , chiên trong nồi áp_suất nên nó sẽ mềm không được giòn . Ok chấp_nhận gà mềm , ko giòn . Nhưng chẳng_lẽ gà truyền_thống là gà mềm , ko giòn , bở rẹp và ngấm dầu hả ta ? ? ?",1,15,negative
"Không_gian cửa_hàng thoáng mát , sạch_sẽ . Đồ_ăn nóng giòn , hợp_khẩu_vị . Nhân_viên tiếp_đón nhiệt_tình , vui_vẻ",5,15,positive
"Gà ngon cay vừa vị đã quay lại nhiều lần tại đây , có lần sơ_suất nhưng liên_hệ là được hỗ_trợ liền",5,15,positive
"Mình ăn_ở đây vài lần , nhân_viên niềm_nở nhiệt_tình nha , KFC thì là mối ruột từ hồi còn ở quê rồi nên không phải bàn , hôm đó đi cũng đông nma ra món nhanh , chỗ ngồi lại cũng sạch_sẽ , rất rcm nha",5,15,positive
"Các bạn nhân_viên oder tôi rất thân_thiện , sữa gạo rang thơm béo hạt sen bùi như highland vị ngon nha , khách quen ở đây nên các bạn bít tôi thích ăn má đùi",5,15,positive
"Một chi_nhánh của KFC tại Ngô_Gia_Tự . Mình đã ghé chi_nhánh này nhiều lần , chất_lượng gà rán ở đây luôn ổn_định , luôn nóng và giòn . Chi_nhánh này có view nhìn thẳng ra bùng_binh khá đẹp . . . * * Ưu_điểm : Quán có nhận tổ_chức sinh_nhật cho các bé .",5,15,positive
"hqua có ưu_đãi 99k 4 miếng gà nên e đã tới cửa_hàng mua vì e thấy ưu_đãi hời . đến quán khi e bấm máy oder thì chỉ thấy có 4 khách đang đợi món . em oder phần 99k 1 bugrer tôm , 2 kem socola , 2 nước coca lớn , 1 phần mỳ ý gà viên . em oder xong thì có khoảng 3 khách vào nữa . em được nv báo là đợi 15p . khi 4 khách kia đã có món và e nghĩ là tới em nhưng không ạ . hết 4 khách trc em thì tới 3 khách tới sau e cũng đã có món và họ đã ra về hết . em có lại hỏi nv thì bạn báo hết gà , e cũng hỏi sao e tới trc mà_lại ra món cho khách tới sau . bạn nv đứng quầy trl e với thái_độ khó_chịu ' trong phần oder của chị có gà kmãi nên ưu_tiên cho khách không mua gà kmãi trc ' . em đồng_ý e có oder gà kmãi thật nhưng , kmãi này do KFC ra giúp khách hời hơn , và e cũng oder thêm món ăn khác chứ kh phải chỉ là gà không . Nếu KFC ra kmãi vậy_mà khác vào mua thì bị nv khinh_thường cho đợi lâu hơi những khác kh mua gà kmãi thì em nghĩ KFC nên xem_xét_lại thái_độ nv đi ạ . em thấy bạn nv trl e vẫn còn rất trẻ chắc bạn là sinh_viên nên cũng chưa có nhiều kinhnnghiệm . nhưng khách đến mua cho_dù có kmãi thì vẫn phải trả tiền không đến xin_xỏ hay mua thiếu trả_giá gì cả , mong các bạn nv bớt thái_độ khinh_thường những khách mua gà kmãi . các bạn cũng chỉ đi làm_công ăn lương không cao_sang hơn khách_hàng bao_nhiêu đâu , đừng thái_độ kiểu đó ạ .",2,15,negative
"Wifi bảo_trì mấy năm vẫn chưa xong kiểu như_không muốn cho khách xài nên cứ để vậy , buôn_bán thì khó_khăn , ăn cơm xin nước sốt khoai thì kêu tính tiền mặc_dù các chỗ khác vẫn cho bình_thường ! ! !",1,15,negative
"Ko so_sánh ko đau_lòng , đợi hơn 30p , phần của mn thì múp ụp , rất đầy_đủ , tới mik thì nhìn CHÁN . Chia 2 hộp cho màu_mè , chớ gà để 1 hộp còn dư . Đợi mãi ko có gà , phải chạy đi hỏi mà ko chỉ mik còn thêm 2 3 ng khách vs shipper . Có ko gian nhưng để rất ít ghế cho khách đợi và rất nóng , hầu_như có máy_lạnh nhưng như ko . Khách_note nhưng ko coi . Chi_nhánh này CHÁNNN",1,15,negative
"Nhân_viên nhiệt_tình dễ_thương và làm_việc rất nhanh_nhẹn với khách_hàng , ra món rất nhanh và còn tận_tình chu_đáo , lúc_nào cũng cười tươi mặc_dù khách đông",5,15,positive
Hôm_nay thứ 7 quán đông nhưng phục_vụ nhiệt_tình và hướng_dẫn khách kĩ có lời khen cho các bạn nhân_viên . Nhiệt_tình,5,15,positive
"Tôi thường_xuyên ghé đến tiệm ăn nhanh này và được trải nghiệm một không_khí vui_vẻ sạch_sẽ thân_thiện , đồ ăn_ở đây rất ngon , nhân_viên lễ_phép nhiệt_tình và rất dễ_thương . Tôi sẽ ghé đây thường_xuyên hơn nữa để ủng_hộ các bạn và để được trải nghiệm cảm_nhận như đang ăn bữa cơm ở nhà mình . Mọi thứ ở đây đều tuyệt_vời nên tôi đánh_giá cho tiệm 5 * nhé !",5,15,positive
"Gà rất ngon , ngoài giòn trong mềm mọng nước , Mua mang về gà này vị lạ mà cũng mọng nước , lần đầu mình ăn thử , ngon nha mọi người !",5,15,positive
Cảm_ơn các bạn đã CHO mình 1 bửa ăn . chứ không phải mình đến bỏ tiền ra để sự_dụng dịch_vụ tại quán . và chính các bạn đã đánh mất 1 khách_hàng cực_kỳ thân_thiết của KFC. từ bạn nữ nhân_viên đến bạn quản_lý . mình chỉ góp_ý_kiến miếng gà trông khá là khô khang . mà bạn quản_lý tiếp_nhận thông_tin kêu đợi sẽ bù lại sau . trước khi rời đi còn quay lại nhìn với 1 ánh mắt không thân_thiện cho lắm . mình chỉ góp_ý chứ không có bắt bạn phải CHO mình lại . và đây cũng là lần cuối_cùng mình và con mình sẽ đặt_chân đến quán KFC. thật khủng_khiếp . rất rất tệ,1,15,negative
"Không_gian thoáng_đãng , nv nhiệt_tình dễ_thương . Nhiều trẻ_em nên hơi ồn",5,15,positive
"Có nhiều combo hấp_dẫn , giá_cả rất hợp_lý . Không_gian thoáng mát , nằm ngay trung_tâm tiện đi_lại . Tôi mua gà rán điều lựa_chọn ghé đây , đáng mua nha mọi người",5,15,positive
"Nhân_viên nhiệt_tình , dễ_thương lắm nè . Đồ_ăn và dịch_vụ tốt 🫶 🏻 🫶 🏻 🎉",5,15,positive
"Cái gà cay này ướp đậm vị mình rất thích , bắp_cải giòn giòn ăn rất thích nv làm theo yêu_cầu của tôi",5,15,positive
"nhân_viên dễ_thương , nhiệt_tình . Đồ ăn cũng nhanh nữa . Mình sẽ ghé lại lần 2 🫶 🏻",5,15,positive
"Yêu_cầu lấy 3 đùi và được lấy đúng 3 đùi rất ứng nha , con_trai tôi rất thích ăn_ở đây nhân_viên tư_vấn nhiệt_tình",5,15,positive
"Thật_sự rất lạ khi sáng lại mở đèn và không mở máy_lạnh , khá là nóng nha . Mong cửa_hàng cải_thiện ạ",1,15,negative
"Có 3 máy order lỗi 2 máy , khách phải chờ rất lâu . Khách thản_nhiên mang chó vào cửa_hàng thả chạy lung_tung mất vệ_sinh và an_toàn . . Biết trước là sẽ có máy nhảy ra trả_lời tự_động bla bla ... rồi điền from ... chán",3,15,neutral
"Có các combo trua moi và ngon sự nhiệt_tình của bạn nhân viêm hướng_dẫn sẽ làm tôi quay trở_lại , thật_sự hài long voi trải nghiêm hay",5,15,positive
Đồ ăn ngon phục_vụ nhiệt_tình,5,15,positive
"Tổ_chức tiệc sinh_nhật quá ồn , lại không mở thêm tầng trên . giữa trưa nắng_nóng",1,15,negative
Gà mềm dai ngon giòn_rụm . Nvien rất dễ thưn nhoa 🫶 🏻,5,15,positive
"Đồ ăn ngon , giá khá cao . Thuong hiệu phổ_biến nên cũng k khác các chi_nhánh khác . . View mấy bàn gần đường đẹp , nằm ở căn góc nhìn ra đường khá chill . Nhưng không_gian trong quán khá ồn_ào , trẻ_con nhiều mn để vui_chơi thoải_mái nên rất hỗn_loạn . Mấy lần mình đến đều như_vậy . . Phù_hợp để dẫn con đến , còn ai không thích ồn_ào có_thể cân_nhắc trước .",5,15,positive
Đóng_gói đủ đung yeu cau . Com trưa có nuoc ma re có 44k nuoc lon voi cái khoai_môn gi đo ngon quá,5,15,positive
"Nhân_viên niềm_nở , món ăn ra nhanh , không_gian thoải_mái sạch_sẽ . 10 điểm nha",5,15,positive
"Nhân_viên tư_vấn nhiệt_tình , gà ngon mong nước , bánh trứng ngon rất thích sẽ quay lại",5,15,positive
"Đã ghé nhiều lận tại đây , gà luôn_luôn giòn nóng , họp khẩu_vị , nhân_viên phục_vụ nhiệt_tình thân_thiện . Không_gian rộng thoáng có phòng đặt tiệc sinh_nhật riêng , mình đã đặt tiệc tại đây .",5,15,positive
"Lần đầu_tiên bước vô cửa_hàng ko 1 ai chào_hỏi , mặc_dù mình đứng oder trước quầy k có_nhân_viên ra hướng_dẫn hay gì cả , pack phần ăn mang về mà chẳng cho tương cho khách , đã vậy thanh cá bị gãy vụn , bị khét mà còn đem giao cho khách nữa chứ , nói_chung tệ",1,15,negative
"Chỗ nady rất oke , mình ăn nhìu lần ở đây ròi thaya nhân_viên phục_vụ khách rất chu_đáo , đò ăn gà nàyyyyy kia cũng nóng giòn rất ngon_miệng",5,15,positive
Đồ ăn ngon dịch_vụ tốt,5,15,positive
"Đồ ăn được các bạn hỗ_trợ bê lên tầng giúp , nhan viên nhiệt_tình , không_gian đỗ xe và không_gian quán rộng_rãi mát không bí_bách , đồ ăn ngon và luôn nóng giòn",5,15,positive
"Nhân_viên nhiệt_tình , dễ_thương . Đồ_ăn nóng , ngon",5,15,positive
Mua combo 5 miếng gà mà ngồi chờ 30p chưa tới lượt . Người đến sau order lại có đồ mang về trước . Thua .,1,15,negative
"Miếng gà giòn_rụm bên ngoài , mềm mọng bên trong , gia_vị thấm_đậm và không quá dầu_mỡ . Không_gian quán sạch_sẽ , thoáng mát , nhân_viên phục_vụ nhiệt_tình , thân_thiện và luôn sẵn_sàng hỗ_trợ khách_hàng .",5,15,positive
Các món ăn nhìn cũng khá hấp_dẫn . Có_thể cùng gia_đình đến để ăn vào các dịp cuối tuần . Có khu_vực cho trẻ_em chơi . Buổi chiều ngồi ăn và nhìn kẹt xe khá chill,5,15,positive
"không_gian quán đẹp , các bạn nhân_viên phục_vụ món nhanh và rất nhiệt_tình , ưng cái bụng luôn , lần sau sẽ ghé lại quán .",5,15,positive
"Hên quá ko phải một_mình mình đánh_giá 1sao . . 1 / NV rất THÁI_ĐỘ , kiểu chẳng cần khách , mình đi 2 lần đều thấy như_vậy . Chắc có lẻ KFC thu_hẹp phạm_vi quán , nên khách và shipper ở đây quá đông nha nên m nghĩ đồ ăn sẽ mới và nóng giòn . Nhưng mà ... . . 2 / Nhưng mà không nha ... ĐỒ ĂN , ăn 2 lần chưa bao_giờ thấy nóng_hổi , toàn đồ ăn nguội , khoai múi cau mà nó nguội thì mn hiểu ăn thế_nào , đâu còn ngon nữa . . Nói_chung mình thấy quán có vấn_đề từ QL xuống tới giàn nhân_viên nên có đánh_giá thì cũng ko vấn_đề gì với họ cả , chủ_yếu cho mn đừng vừa mất tiền vừa có trải nghiệm tệ như mình .",1,15,negative
"Con mình thích ăn_ở đây , gà và khoai_tây luôn giòn mới . Nhân_viên cũng vui_vẻ lắm .",5,15,positive
"Hôm_qua mình có ghé cửa_hàng này để mua gà rán về cho con mình . Nhân_viên khá thân_thiện , oder nhanh_chóng . Đồ ăn có sẵn nên rất nhanh . Mình yêu_cầu 3 đùi nhưng nhân_viên vẫn đáp_ứng được . Dành một lời khen đến cửa_hàng này",5,15,positive
"Dịch_vụ tốt , phục_vụ nhiệt_tình , món ăn ngon , không_gian đẹp , phù_hợp tổ_chức tiệc sinh_nhật , gia_đình rất hài_lòng .",5,15,positive
"Mình là khách_hàng dễ_tính và mình rất thích ăn gà rán . Nhưng mà sau khi mình nhận được phần ăn thì phải lên đánh_giá 1 sao cho tiệm liền . Mình không tin được là mình vừa trả 96k cho 2 miếng gà teo_tóp và 2 phần ăn kèm nhỏ . Mình không đòi_hỏi là phải bự như cái dĩa nhưng ít_nhất cũng phải trông_coi sao có thịt chứ ? Cái đùi sắn 2 phát đã hết thịt , bắp_cải trộn thì hong có sốt , được nhất chắc có mỗi khoai_tây ghiền . Cửa_hàng coi được thì nên kiểm_tra lại chất_lượng thức_ăn của cửa_hàng nha . Vì đây là chi_nhánh duy_nhất của KFC mình đi ăn mà gặp tình_trạng này .",1,15,negative
"Gà giòn ngon , bánh trứng beo_béo đúng gu tôi",5,15,positive
Đa_dạng món ăn và combo . Nhân_viên cũng vui_vẻ hoạt_bát,5,15,positive
"Nhân_viên ở đây khá dễ_thương , nhiệt_tình , mình hay thường_xuyên ghé .",5,15,positive
"Tôi đã trải nghiệm cùng bạn , ăn ngon hơn khi đói , không_khí mát_mẻ , phục_vụ nhanh_chóng",5,15,positive
"nhân_viên thân_thiện dễ_thương , đồ ăn ngon , đặc_biệt là nhân_viên tên Huy , vui_vẻ đáng iu 10 đỉm",5,15,positive
"Quá dỡ cho 1 thương_hiệu , không mùi_vị , biết vì_sao ngày_càng ế",1,15,negative
